1.01994e-06,0
3.67179e-07,7.23275e-11
4.99771e-07,3.38986e-10
1.01994e-06,8.79494e-10
1.6319e-07,1.77856e-09
2.54985e-07,3.12461e-09
1.46871e-06,5.00833e-09
4.49794e-06,7.56429e-09
3.30461e-06,1.09621e-08
0,1.53486e-08
1.6319e-07,2.08735e-08
4.99771e-07,2.76866e-08
2.75792e-05,3.59342e-08
1.46871e-06,4.57581e-08
9.17946e-08,5.72249e-08
1.7237e-06,6.86519e-08
1.23413e-06,7.82123e-08
1.04442e-05,8.46589e-08
3.30461e-06,8.71016e-08
0,8.51545e-08
1.7237e-06,7.90056e-08
9.17946e-08,6.93908e-08
2.54985e-07,5.7578e-08
1.01994e-06,4.55872e-08
1.99908e-06,3.47569e-08
2.54985e-07,2.57598e-08
1.6319e-07,1.8792e-08
3.67179e-07,1.37246e-08
6.52762e-07,1.02523e-08
3.30461e-06,8.01549e-09
1.17905e-05,6.67625e-09
1.01994e-06,5.94584e-09
1.46871e-06,5.96095e-09
2.94763e-06,7.53429e-09
1.01994e-06,1.11725e-08
1.01994e-06,1.78309e-08
9.17946e-08,2.88749e-08
1.23413e-06,4.60147e-08
1.99908e-06,7.15495e-08
8.26152e-07,1.09925e-07
2.54985e-07,1.57928e-07
2.54985e-07,2.08034e-07
1.23413e-06,2.52421e-07
1.99908e-06,2.85971e-07
8.26152e-07,3.08322e-07
2.29487e-06,3.21101e-07
1.11072e-05,3.22771e-07
5.39549e-06,3.14436e-07
5.39549e-06,2.97704e-07
6.52762e-07,2.74469e-07
1.99908e-06,2.46741e-07
2.54985e-07,2.16506e-07
1.11072e-05,1.85147e-07
3.67179e-07,1.5334e-07
1.01994e-08,1.22142e-07
8.26152e-07,9.26065e-08
1.01994e-06,6.57517e-08
6.52762e-07,4.25232e-08
1.01994e-06,2.37512e-08
7.99633e-06,1.0121e-08
1.01994e-06,2.13369e-09
2.94763e-06,6.37711e-11
1.6319e-07,3.65179e-09
1.99908e-06,1.20814e-08
4.07976e-08,2.41381e-08
2.94763e-06,3.83615e-08
1.7237e-06,5.31968e-08
4.07976e-08,6.71355e-08
6.8948e-06,7.88463e-08
3.67179e-07,8.72729e-08
4.07976e-08,9.1712e-08
8.26152e-07,9.18535e-08
2.29487e-06,8.78199e-08
6.52762e-07,8.01205e-08
1.04442e-05,6.76133e-08
1.01994e-08,5.06985e-08
8.26152e-07,3.19573e-08
2.94763e-06,1.45811e-08
1.7237e-06,3.28889e-09
4.07976e-08,7.81231e-11
2.61105e-06,6.80095e-09
4.07976e-06,2.83706e-08
6.52762e-07,6.52224e-08
1.46871e-06,1.11971e-07
4.07976e-08,1.63359e-07
1.01994e-06,2.17682e-07
2.94763e-06,2.71931e-07
7.43537e-06,3.23843e-07
1.46871e-06,3.71653e-07
9.17946e-08,4.14009e-07
8.5777e-06,4.50076e-07
1.01994e-06,4.80911e-07
6.52762e-07,5.06667e-07
1.6319e-07,5.27078e-07
3.30461e-06,5.41995e-07
1.46871e-06,5.51381e-07
4.99771e-07,5.55292e-07
1.99908e-06,5.53873e-07
4.99771e-07,5.48288e-07
5.39549e-06,5.42998e-07
1.01994e-06,5.37869e-07
6.52762e-07,5.32137e-07
0,5.25078e-07
1.46871e-06,5.16011e-07
2.61105e-06,5.04309e-07
1.99908e-06,4.89413e-07
1.23413e-06,4.7085e-07
1.99908e-06,4.4826e-07
1.46871e-06,4.21416e-07
2.29487e-06,3.90254e-07
1.6319e-07,3.549e-07
9.17946e-06,3.157e-07
4.93651e-06,2.73263e-07
1.01994e-06,2.28476e-07
1.6319e-07,1.82557e-07
2.94763e-06,1.38772e-07
4.07976e-08,1.03401e-07
3.30461e-06,7.5791e-08
3.67179e-07,5.47144e-08
2.61105e-06,3.89903e-08
1.01994e-08,2.7526e-08
1.24943e-05,1.93547e-08
5.39549e-06,1.36553e-08
1.46871e-06,9.99924e-09
4.99771e-07,6.843e-09
4.07976e-08,3.61762e-09
7.99633e-06,1.16005e-09
9.17946e-06,1.21079e-10
9.80163e-06,1.10042e-10
9.17946e-06,6.0205e-10
1.71452e-05,1.3217e-09
1.7237e-06,2.50379e-09
3.30461e-06,4.0351e-09
3.67179e-07,5.68084e-09
9.17946e-08,7.24822e-09
1.88587e-05,8.63551e-09
1.46871e-06,9.76311e-09
3.67179e-07,1.05766e-08
1.46871e-06,1.10447e-08
9.17946e-08,1.12135e-08
1.6319e-07,1.0942e-08
8.26152e-07,9.72234e-09
1.6319e-05,7.61718e-09
1.01994e-06,5.08518e-09
9.17946e-08,2.58076e-09
8.26152e-07,6.73069e-10
4.07976e-08,7.17798e-12
1.11072e-05,9.51336e-10
8.26152e-07,3.17189e-09
2.61105e-06,6.08089e-09
1.99908e-06,9.03504e-09
1.46871e-06,1.14737e-08
5.87486e-06,1.30174e-08
1.9746e-05,1.34933e-08
6.8948e-06,1.28793e-08
9.17946e-08,1.12708e-08
1.71452e-05,8.84768e-09
1.7237e-06,5.90263e-09
1.99908e-06,2.90368e-09
1.01994e-06,6.28108e-10
4.07976e-08,1.78699e-11
1.6319e-07,1.23947e-09
9.17946e-06,4.94442e-09
1.99908e-06,1.22921e-08
1.46871e-06,2.466e-08
4.07976e-06,4.32017e-08
1.7237e-06,6.82348e-08
1.23413e-06,9.85425e-08
1.46871e-06,1.33341e-07
1.23413e-06,1.73137e-07
1.7237e-06,2.17702e-07
8.26152e-07,2.66642e-07
0,3.19337e-07
7.99633e-06,3.74905e-07
1.46871e-06,4.22672e-07
1.01994e-08,4.51946e-07
4.99771e-07,4.61394e-07
1.01994e-08,4.5112e-07
9.17946e-06,4.22501e-07
1.46871e-06,3.78034e-07
2.54985e-07,3.22214e-07
9.17946e-06,2.62896e-07
1.99908e-06,2.06545e-07
3.30461e-06,1.57212e-07
7.99633e-06,1.16813e-07
2.54985e-07,8.56041e-08
3.30461e-06,6.27429e-08
1.71452e-05,4.68221e-08
3.67179e-07,3.62807e-08
1.6319e-07,2.96767e-08
2.54985e-07,2.57874e-08
2.29487e-06,2.35772e-08
1.01994e-08,2.21365e-08
1.7237e-06,2.15918e-08
1.71452e-05,2.2092e-08
1.46871e-06,2.36318e-08
8.26152e-07,2.62914e-08
1.23413e-06,3.01563e-08
5.87486e-06,3.43534e-08
4.93651e-06,3.67451e-08
1.23413e-06,3.44906e-08
3.68199e-06,2.78678e-08
1.6319e-07,1.85422e-08
1.01994e-06,8.81726e-09
1.99908e-06,1.65532e-09
1.99908e-06,4.11818e-10
1.7237e-06,7.31543e-09
4.99771e-07,2.33038e-08
7.43537e-06,4.82951e-08
1.46871e-06,8.14413e-08
1.46871e-06,1.21452e-07
6.52762e-07,1.66927e-07
1.01994e-06,2.16657e-07
8.26152e-07,2.69921e-07
9.17946e-06,3.26703e-07
1.7237e-06,3.80549e-07
2.61105e-06,4.15557e-07
2.54985e-07,4.25132e-07
3.68199e-06,4.07089e-07
6.52762e-07,3.64081e-07
6.52762e-07,3.03444e-07
1.04442e-05,2.30113e-07
9.17946e-06,1.50992e-07
2.61105e-06,7.95803e-08
1.01994e-06,2.92308e-08
4.07976e-08,4.3834e-09
5.39549e-06,1.0494e-09
6.8948e-06,1.44511e-08
6.8948e-06,3.89961e-08
4.99771e-07,7.26029e-08
6.52762e-07,1.14253e-07
1.01994e-08,1.60811e-07
2.61105e-06,2.08337e-07
3.67179e-07,2.52184e-07
1.7237e-06,2.87709e-07
3.67179e-07,3.13006e-07
8.26152e-07,3.27079e-07
4.93651e-06,3.29566e-07
1.3963e-05,3.20759e-07
2.54985e-05,3.01525e-07
2.61105e-06,2.73805e-07
1.9746e-05,2.41808e-07
1.24943e-05,2.07194e-07
1.01994e-06,1.71297e-07
1.01994e-06,1.3549e-07
1.99908e-06,1.01155e-07
2.29487e-06,6.96794e-08
2.54985e-07,4.24894e-08
1.01994e-06,2.11472e-08
1.99908e-06,7.20801e-09
7.43537e-06,9.31479e-10
1.99908e-06,7.89648e-11
8.26152e-07,9.39886e-10
1.7237e-06,1.78599e-09
1.01994e-06,2.28979e-09
3.67179e-07,2.24404e-09
3.67179e-07,1.60074e-09
6.52762e-07,7.93335e-10
1.23413e-06,2.38201e-10
4.99771e-07,6.20557e-12
2.54985e-07,3.92063e-11
1.99908e-06,1.4211e-10
8.26152e-07,2.62235e-10
3.67179e-07,4.02858e-10
2.29487e-06,5.67853e-10
9.17946e-08,7.30597e-10
6.37463e-06,8.13184e-10
6.8948e-06,6.98013e-10
4.07976e-08,3.29585e-10
6.8948e-06,3.79741e-11
7.43537e-06,3.55242e-11
8.26152e-07,4.08502e-10
8.26152e-07,1.43688e-09
1.11072e-05,3.56099e-09
1.46871e-06,7.30225e-09
3.30461e-06,1.31094e-08
1.01994e-06,2.11322e-08
6.52762e-07,3.1273e-08
4.99771e-07,4.41473e-08
1.01994e-08,5.94208e-08
1.04442e-05,7.61983e-08
1.23413e-06,9.3113e-08
3.67179e-07,1.08393e-07
4.07976e-08,1.20007e-07
1.01994e-06,1.2587e-07
1.7237e-06,1.24151e-07
8.26152e-07,1.14151e-07
1.04442e-05,9.77879e-08
2.29487e-06,7.7065e-08
4.07976e-08,5.44877e-08
1.99908e-06,3.30096e-08
1.99908e-06,1.66734e-08
4.99771e-07,6.06342e-09
2.54985e-07,7.45344e-10
1.6319e-07,4.08245e-10
1.32184e-05,3.28813e-09
1.23413e-06,8.3594e-09
2.29487e-06,1.56489e-08
1.99908e-06,2.49518e-08
1.7237e-06,3.53149e-08
1.46871e-06,4.57248e-08
6.52762e-07,5.56904e-08
8.26152e-07,6.47686e-08
2.61105e-06,7.26156e-08
3.67179e-07,7.9067e-08
1.23413e-06,8.42745e-08
