6.52762e-07,0
8.26152e-07,6.40144e-09
9.17946e-08,2.47982e-08
1.99908e-06,5.40178e-08
3.67179e-07,9.28635e-08
7.43537e-06,1.40028e-07
3.67179e-07,1.94032e-07
2.61105e-06,2.49936e-07
1.7237e-06,3.01809e-07
1.01994e-06,3.47061e-07
8.26152e-07,3.83772e-07
6.52762e-07,4.10641e-07
1.46871e-06,4.26902e-07
3.67179e-07,4.32247e-07
4.49794e-06,4.2701e-07
6.52762e-07,4.11932e-07
9.80163e-06,3.88047e-07
1.46871e-06,3.56627e-07
2.54985e-07,3.19138e-07
1.46871e-06,2.77188e-07
2.94763e-06,2.32504e-07
8.26152e-07,1.86892e-07
3.67179e-07,1.42222e-07
8.26152e-07,1.00826e-07
1.47279e-05,6.70629e-08
4.07976e-08,4.12062e-08
1.23413e-06,2.25344e-08
4.93651e-06,1.01657e-08
1.23413e-06,3.09286e-09
1.01994e-06,2.23854e-10
2.29487e-06,4.26435e-10
1.55133e-05,2.57595e-09
3.67179e-07,5.60768e-09
1.7237e-06,8.57183e-09
8.5777e-06,1.07172e-08
1.23413e-06,1.17248e-08
6.37463e-06,1.14715e-08
1.46871e-06,1.00379e-08
9.80163e-06,7.71085e-09
3.67179e-07,4.94628e-09
2.61105e-06,2.32205e-09
0,4.26939e-10
1.01994e-06,7.80264e-11
1.01994e-08,1.25332e-09
1.7237e-06,3.68576e-09
1.7237e-06,7.98242e-09
2.54985e-07,1.50622e-08
8.26152e-07,2.65809e-08
3.68199e-06,4.1529e-08
1.01994e-06,5.43483e-08
1.23413e-06,6.3189e-08
7.43537e-06,6.7245e-08
9.17946e-06,6.62186e-08
6.52762e-07,6.08583e-08
1.7237e-06,5.13986e-08
4.93651e-06,3.81096e-08
6.52762e-07,2.43171e-08
1.46871e-06,1.40952e-08
1.99908e-06,8.43883e-09
1.46871e-06,5.32076e-09
1.01994e-06,3.80461e-09
9.17946e-06,3.34137e-09
2.29487e-06,3.72356e-09
1.6319e-07,4.89547e-09
1.99908e-06,7.00665e-09
1.6319e-05,1.03613e-08
8.26152e-07,1.52917e-08
4.07976e-08,2.20913e-08
4.99771e-07,3.09423e-08
1.46871e-06,4.18445e-08
1.46871e-06,5.45478e-08
4.07976e-08,6.85044e-08
4.99771e-07,8.28394e-08
1.3963e-05,9.63564e-08
3.67179e-07,1.07587e-07
1.23413e-06,1.14892e-07
1.23413e-06,1.16636e-07
5.87486e-06,1.10752e-07
4.99771e-07,9.62843e-08
1.46871e-06,7.72782e-08
9.17946e-08,5.74644e-08
1.3963e-05,3.95033e-08
1.99908e-06,2.49034e-08
1.01994e-08,1.41654e-08
3.67179e-07,7.04881e-09
1.7237e-06,2.87653e-09
4.99771e-07,8.11379e-10
1.04442e-05,7.02935e-11
1.23413e-06,5.42051e-11
4.07976e-08,4.00641e-10
1.9746e-05,9.86158e-10
3.67179e-07,1.92885e-09
8.26152e-07,3.35641e-09
1.01994e-06,5.19289e-09
7.99633e-06,7.48279e-09
1.01994e-08,1.02924e-08
1.11072e-05,1.37106e-08
1.99908e-06,1.78497e-08
2.15819e-05,2.28465e-08
4.99771e-07,2.88647e-08
1.23413e-06,3.60957e-08
2.54985e-07,4.47627e-08
8.5777e-06,5.51214e-08
3.68199e-06,6.74632e-08
4.99771e-07,8.22821e-08
1.46871e-06,1.00828e-07
1.46871e-06,1.20301e-07
3.30461e-06,1.36612e-07
8.5777e-06,1.45958e-07
9.17946e-08,1.45722e-07
6.52762e-07,1.35172e-07
1.7237e-06,1.15711e-07
9.80163e-06,9.05958e-08
9.17946e-06,6.33394e-08
1.01994e-06,3.6825e-08
1.01994e-06,1.6842e-08
5.39549e-06,5.2851e-09
5.39549e-06,6.95801e-10
6.52762e-07,1.65506e-11
6.52762e-07,1.68138e-10
1.99908e-06,1.8473e-10
9.17946e-06,2.80604e-11
1.23413e-06,9.55939e-12
1.23413e-06,1.45679e-10
1.01994e-06,1.676e-10
1.7237e-06,3.46019e-11
6.8948e-06,5.90818e-12
4.99771e-07,3.27243e-10
1.7237e-06,1.90632e-09
4.07976e-06,6.12561e-09
1.7237e-06,1.47672e-08
7.99633e-06,2.88546e-08
1.46871e-06,4.67287e-08
1.04442e-05,6.59295e-08
1.46871e-06,8.35988e-08
2.61105e-06,9.72487e-08
2.54985e-07,1.05363e-07
1.01994e-06,1.07704e-07
1.23413e-06,1.0531e-07
1.7237e-06,1.00241e-07
9.17946e-06,9.51329e-08
1.6319e-07,9.12736e-08
1.01994e-06,8.85977e-08
1.7237e-06,8.70175e-08
5.87486e-06,8.64667e-08
1.01994e-06,8.68981e-08
8.26152e-07,8.82816e-08
9.80163e-06,9.04776e-08
4.07976e-08,9.21196e-08
6.52762e-07,9.1446e-08
4.99771e-07,8.7311e-08
8.26152e-07,7.93584e-08
1.01994e-06,6.8082e-08
1.7237e-06,5.47174e-08
8.26152e-07,3.98597e-08
6.52762e-07,2.48936e-08
1.7237e-06,1.28739e-08
5.39549e-06,5.00622e-09
9.17946e-08,1.05517e-09
3.67179e-07,6.93396e-14
1.23413e-06,6.50455e-10
5.39549e-06,2.08276e-09
2.54985e-07,3.86507e-09
1.7237e-06,6.0771e-09
1.17905e-05,8.01782e-09
1.01994e-06,8.93286e-09
1.01994e-06,8.50344e-09
1.46871e-06,6.72596e-09
6.8948e-06,4.00714e-09
4.93651e-06,1.26047e-09
3.67179e-07,3.74818e-12
1.23413e-06,2.45459e-09
1.46871e-06,1.16891e-08
1.01994e-06,3.02834e-08
1.23413e-06,5.39318e-08
2.94763e-06,7.64911e-08
1.23413e-06,9.60033e-08
1.46871e-06,1.10412e-07
4.99771e-07,1.18463e-07
8.5777e-06,1.19645e-07
1.23413e-06,1.13754e-07
2.94763e-06,1.02161e-07
1.99908e-06,8.67425e-08
6.37463e-06,6.92348e-08
4.07976e-08,5.11712e-08
1.46871e-06,3.39141e-08
6.8948e-06,1.87542e-08
1.7237e-06,6.92877e-09
7.99633e-06,5.61892e-10
1.7237e-06,1.41733e-09
1.17905e-05,9.62539e-09
1.01994e-06,2.44534e-08
1.01994e-06,4.51711e-08
1.01994e-06,7.18609e-08
9.17946e-06,1.06037e-07
3.67179e-07,1.48497e-07
1.7237e-06,1.98358e-07
1.23413e-06,2.53967e-07
5.39549e-06,3.12914e-07
1.46871e-06,3.72137e-07
6.37463e-06,4.28063e-07
6.8948e-06,4.76832e-07
8.26152e-07,5.15583e-07
7.43537e-06,5.44138e-07
1.46871e-06,5.62295e-07
1.7237e-06,5.70361e-07
1.01994e-06,5.69108e-07
8.26152e-07,5.59694e-07
2.61105e-06,5.4357e-07
0,5.22395e-07
1.7237e-06,4.97422e-07
8.26152e-07,4.68684e-07
1.23413e-06,4.36832e-07
5.87486e-06,4.02559e-07
1.46871e-06,3.66547e-07
1.23413e-06,3.29472e-07
